companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1027739019142,7744000912.0,1027739019142.0,,"Публичное акционерное общество ""Промсвязьбанк""","Новосибирская область, 630099, г Новосибирск, ул Серебренниковская, д. 37а, 82.924454, 55.02893",,https://trudvsem.ru/company/1027739019142,,+7(3952)281841,+7(3952)281842,secretary@irkutsk.psbank.ru,
1187232026112,7203460976.0,1187232026112.0,720301001.0,"Филиал Общества с ограниченной ответственностью ""Брусника. Конвейер производства"" в Новосибирске","Новосибирская область, 630009, г Новосибирск, ул Большевистская, д. 116, корп. 1, 82.972721, 54.991594",,https://trudvsem.ru/company/1187232026112,,+7(383)2309562,,a.ovchinnikova@brusnika.ru,
1105476086352,5403324134.0,1105476086352.0,540301001.0,"Общество с ограниченной ответственностью ""ПТ Гранула""","Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 60/1, 82.816566, 54.997853",,https://trudvsem.ru/company/1105476086352,,+7(913)9489308,,ptgranula@ngs.ru,
1055405092280,5405298144.0,1055405092280.0,540501001.0,"Муниципальное унитарное предприятие г. Новосибирска ""Пассажирское автотранспортное предприятие № 5""","Новосибирская область, 630028, г Новосибирск, ул Нижегородская, д. 272, 82.978631, 54.999862",,https://trudvsem.ru/company/1055405092280,,+7(383)2621332,+7(383)2622882,kadrymup5@mail.ru,
44618890-7c3e-11e9-a5b8-736ab11edb0c,5410110422.0,1025403902754.0,541001001.0,"ГАПОУ НСО ""Новосибирский машиностроительный колледж""","Новосибирская область, 630020, г Новосибирск, ул Фадеева, д. 87, 82.934551, 55.099356",,https://trudvsem.ru/company/44618890-7c3e-11e9-a5b8-736ab11edb0c,,,,,
1095401001420,5401321794.0,1095401001420.0,540101001.0,"Закрытое акционерное общество ""Эксперимент-авиапром""","Новосибирская область, 630051, г Новосибирск, ул Ползунова, д. 21, 82.992124, 55.066087",,https://trudvsem.ru/company/1095401001420,,,,,
ab51c760-4943-11e8-9157-e37b4be0b9ed,7707758779.0,1117746753871.0,770701001.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ""КРИСТА""","Новосибирская область, 630091, г Новосибирск, пр-кт Красный, д. 82/1, офис 111, кв 4, 82.917339, 55.047415",,https://trudvsem.ru/company/ab51c760-4943-11e8-9157-e37b4be0b9ed,,+7(8212)215883,,info@krista.ru,
1155476126850,5404024038.0,1155476126850.0,540401001.0,"Общество с органиченной ответственностью Строительно-ремонтная фирма ""Ситистрой""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 30а, корп. 3, офис 716, 82.849867, 55.000218",,https://trudvsem.ru/company/1155476126850,,+7(383)3640489,,oksatis@mail.ru,
1045401512661,5404234853.0,1045401512661.0,540401001.0,"Общество с ограниченной ответственностью ""Ампер""","Новосибирская область, 630108, г Новосибирск, ул Котовского, д. 26, 82.865111, 54.991217",,https://trudvsem.ru/company/1045401512661,,+7(383)3536847,,amper-irina@mail.ru,
1025405018594,5416100100.0,1025405018594.0,541601001.0,"Закрытое акционерное общество ""Мурашовское""","Новосибирская область, 632180, с Кушаги, р-н Усть-Таркский, ул Школьная, д. 22, 75.756509, 55.674438",,https://trudvsem.ru/company/1025405018594,,+7(38372)21345,,,
7c742120-832a-11e7-b45a-ef76bd2a03c1,5406781900.0,1145476064953.0,540501001.0,""" СПЕЦсервис ""","Новосибирская область, 633102, г Обь, нп 3307 км, ВНИМАНИЕ! Собеседование: ул. Гоголя, 40 офис 5, 82.69285, 54.995307",,https://trudvsem.ru/company/7c742120-832a-11e7-b45a-ef76bd2a03c1,,+7(926)0231944,,,
1165476069758,5404029879.0,1165476069758.0,540404001.0,"Общество с ограниченной ответственностью Управляющая компания ""Хорс""","Новосибирская область, 630123, г Новосибирск, ш Мочищенское, д. 18, офис 201/2, 82.906721, 55.075205",,https://trudvsem.ru/company/1165476069758,,+7(383)3495117,,uk-xopc@mail.ru,
1105476001498,5404409817.0,1105476001498.0,540401001.0,"Общество с ограниченной ответственностью ""Такси Мой Город""","Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 37/1, 82.850433, 54.996676",,https://trudvsem.ru/company/1105476001498,,+7(383)2301002,,personal_nsk@2212212.ru,
318547600049847,540224270997.0,318547600049847.0,,Индивидуальный предприниматель Суслов Владислав Андреевич,"Новосибирская область, 630107, г Новосибирск, ул Связистов, д. 161/1, 82.83235, 54.962375",,https://trudvsem.ru/company/318547600049847,,+7(913)7008939,,slava54@mail.ru,
1125543038708,5507231893.0,1125543038708.0,550701001.0,"Общество с ограниченной ответственностью ""ПОЛИПЛАСТИК ЗапСиб""","Новосибирская область, 630024, г Новосибирск, ул Мира, д. 58, 82.926969, 54.962463",,https://trudvsem.ru/company/1125543038708,,+7(383)2304703,,kua@zapsib.org,
1125476086174,5406712110.0,1125476086174.0,540601001.0,"Общество с ограниченной ответственностью ""Аптека""Двина""","Новосибирская область, 630017, г Новосибирск, ул Бориса Богаткова, д. 206, 82.973313, 55.033677",,https://trudvsem.ru/company/1125476086174,,+7(383)2305695 доб. 4109,,n.semenova@farmaimpex.ru,
1095403011890,5403233984.0,1095403011890.0,540501001.0,"Общество с ограниченной ответственностью "" СпецТехИнструмент""","Новосибирская область, 630008, г Новосибирск, ул Карла Либкнехта, д. 125, офис 201, 82.966235, 55.020456",,https://trudvsem.ru/company/1095403011890,www.sti54.ru,+7(383)3283373,,info@sti54.ru,
1025403199964,5407120942.0,1025403199964.0,540701001.0,Управление на транспорте Министерства внутренних дел Российской Федерации по Сибирскому федеральному округу,"Новосибирская область, 630132, г Новосибирск, ул Железнодорожная, д. 3, 82.894585, 55.043819",,https://trudvsem.ru/company/1025403199964,,+7(383)3194264,,psuvdt@sibmail.ru,
